Title,URL,Idx
Lawyer introducing Gorsuch suing Trump administration over travel ban,http://www.washingtonpost.com/politics/2017/live-updates/trump-white-house/neil-gorsuch-confirmation-hearings-updates-and-analysis-on-the-supreme-court-nominee/lawyer-introducing-gorsuch-suing-trump-administration-over-travel-ban/,-1
"To counter Trump's travel ban, this Jewish filmmaker wants to give ...",https://www.washingtonpost.com/news/inspired-life/wp/2017/02/15/to-counter-trumps-travel-ban-this-jewish-filmmaker-wants-to-give-american-muslims-a-voice/,207
Justice Dept. lays out defense of revised travel ban as key court ...,https://www.washingtonpost.com/world/national-security/justice-dept-lays-out-defense-of-revised-travel-ban-as-key-court-hearings-loom/2017/03/13/7ae65764-07fc-11e7-93dc-00f9bdd74ed1_story.html,208
Opinion | The new travel ban: A retreat and a concession to reality,https://www.washingtonpost.com/blogs/right-turn/wp/2017/03/06/the-new-travel-ban-a-retreat-and-a-concession-to-reality/,209
"Grandparents, refugees with formal assurances can enter under ...",https://www.washingtonpost.com/world/national-security/grandparents-refugees-with-formal-assurances-can-enter-under-trumps-travel-ban-appeals-court-rules/2017/09/07/d0763ca8-9415-11e7-8754-d478688d23b4_story.html,210
Unnamed White House official on implementing travel ban: 'It really is ...,https://www.washingtonpost.com/news/post-politics/wp/2017/01/29/unnamed-white-house-official-on-implementing-travel-ban-it-really-is-a-massive-success-story/,211
Va. mosque sees outpouring of support as state fights Trump travel ban,https://www.washingtonpost.com/local/virginia-politics/va-mosque-sees-outpouring-of-support-as-state-fights-trump-travel-ban/2017/02/03/65e661d6-ea21-11e6-80c2-30e57e57e05d_story.html,212
The Latest: Supreme Court cancels arguments - The Washington Post,https://www.washingtonpost.com/politics/federal_government/the-latest-trump-administration-announces-new-travel-ban/2017/09/25/e929fcd6-a1b1-11e7-b573-8ec86cdfe1ed_story.html,213
"Trump is expected to visit Supreme Court this week, but not to discuss ...",https://www.washingtonpost.com/politics/courts_law/trump-is-expected-to-visit-supreme-court-this-week-but-not-to-discuss-travel-ban/2017/06/14/00f874b2-5137-11e7-be25-3a519335381c_story.html,214
Washington Lt. Gov.: Trump's travel ban would have blocked my ...,https://www.washingtonpost.com/opinions/washington-lt-gov-trumps-order-would-have-blocked-my-parents-from-moving-here/2017/02/07/2fe9b53e-ed63-11e6-9973-c5efb7ccfb0d_story.html,215
The federal appeals court that Trump hates the most will now hear ...,https://www.washingtonpost.com/world/national-security/the-federal-appeals-court-that-trump-hates-the-most-will-now-hear-arguments-on-his-travel-ban/2017/05/14/cf61e28a-34ee-11e7-b373-418f6849a004_story.html,216
What should travelers expect following Trump's travel ban? Even ...,https://www.washingtonpost.com/news/tripping/wp/2017/02/01/what-should-travelers-expect-following-trumps-travel-ban-even-experts-say-its-hard-to-know/,217
Trump serves up another Muslim travel ban - The Washington Post,https://www.washingtonpost.com/news/opinions/wp/2017/03/09/trump-serves-up-another-muslim-travel-ban/,218
Iranian-American groups testify in Washington seeking new ban on ...,https://www.washingtonpost.com/local/public-safety/iranian-american-groups-testify-in-washington-seeking-new-ban-on-trump-travel-order/2017/04/18/65d31b20-23ca-11e7-bb9d-8cd6118e1409_story.html,219
Trump suggests only politics could lead court to rule against his ...,https://www.washingtonpost.com/world/national-security/in-their-courtrooms-theyre-protected-by-people-like-me-dhs-secretary-weighs-in-on-legal-dispute-over-trump-ban/2017/02/07/5e37fc4e-ed4e-11e6-9662-6eedf1627882_story.html,220
Appeals court rejects Trump's enforcement of travel ban order against ...,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2017/09/07/appeals-court-rejects-trumps-enforcement-of-travel-ban-order-against-grandparents-and-refugees-with-formal-resettlement-assurances/,221
"In speech, Md. Gov. Hogan remains silent on Trump travel ban - The ...",https://www.washingtonpost.com/local/md-politics/hogan-makes-his-third-state-of-the-state-address-on-wednesday/2017/02/01/7a5ed2d8-e805-11e6-80c2-30e57e57e05d_story.html,222
Trump's 'Muslim ban' is about to make a comeback. Here's what's ...,https://www.washingtonpost.com/blogs/plum-line/wp/2017/02/28/trumps-muslim-ban-is-about-to-make-a-comeback-heres-whats-really-driving-it/,223
"'Trump is right, in a way': These Christian Syrians in Pa. back the travel ...",https://www.washingtonpost.com/national/trump-is-right-in-a-way-to-do-what-hes-doing-christian-syrian-community-in-pa-supports-temporary-travel-ban/2017/01/30/9004dd38-e71c-11e6-bf6f-301b6b443624_story.html,224
Judge orders government to turn over documents from Rudy Giuliani ...,https://www.washingtonpost.com/news/post-nation/wp/2017/05/13/judge-orders-government-to-turn-over-documents-from-rudy-giuliani-on-travel-ban/,225
A breakaway region of Somalia begs the Trump administration for ...,https://www.washingtonpost.com/news/worldviews/wp/2017/02/15/a-breakaway-region-of-somalia-begs-the-trump-administration-for-travel-ban-exemption/,226
Math suggests Trump never intended his travel ban to expire - The ...,https://www.washingtonpost.com/opinions/math-suggests-trump-never-intended-his-travel-ban-to-expire/2017/03/10/b771a172-0516-11e7-9d14-9724d48f5666_story.html,227
"Richmond notebook: Madison, Jefferson and Trump's travel ban - The ...",https://www.washingtonpost.com/local/virginia-politics/richmond-notebook-madison-jefferson-and-trumps-travel-ban/2017/01/30/499956d0-e726-11e6-bf6f-301b6b443624_story.html,228
Iran bars U.S. wrestlers from tournament in response to Trump's travel ...,https://www.washingtonpost.com/sports/iran-bars-us-wrestlers-from-tournament-in-response-to-trumps-travel-ban/2017/02/03/234c4e88-ea28-11e6-80c2-30e57e57e05d_story.html,229
'We're the good guys': Lawyers continue airport campouts amid Trump ...,https://www.washingtonpost.com/local/were-the-good-guys-lawyers-continue-airport-campouts-amid-trump-travel-ban/2017/02/03/7503dd94-e957-11e6-bf6f-301b6b443624_story.html,230
Trump administration offers a new travel ban - The Washington Post,https://www.washingtonpost.com/politics/federal_government/trump-administration-offers-a-new-travel-ban/2017/09/26/478ed9ea-a298-11e7-b573-8ec86cdfe1ed_story.html,231
"In leaked document, the case for Trump's 'Muslim ban' takes another ...",https://www.washingtonpost.com/blogs/plum-line/wp/2017/03/03/in-leaked-document-the-case-for-trumps-muslim-ban-takes-another-huge-hit/,232
Protesters in Annapolis urge Hogan to denounce Trump's travel ban ...,https://www.washingtonpost.com/local/md-politics/protesters-gather-outside-gov-hogans-residence-demanding-he-take-on-trump/2017/02/04/64ef2328-eafb-11e6-b82f-687d6e6a3e7c_story.html,233
DHS secretary: Trump administration considering 'more streamlined ...,https://www.washingtonpost.com/world/national-security/dhs-secretary-trump-administration-considering-more-streamlined-version-of-travel-ban/2017/02/18/4f8cb56c-f5f6-11e6-b9c9-e83fce42fb61_story.html,234
Why Virginia matters in the travel ban fight - The Washington Post,https://www.washingtonpost.com/local/public-safety/why-virginia-matters-in-the-travel-ban-fight/2017/02/14/27cfff3c-f2ec-11e6-b9c9-e83fce42fb61_story.html,235
Anything Trump tweets can be (and just was) used against him in a ...,https://www.washingtonpost.com/news/the-fix/wp/2017/06/12/anything-trump-tweets-can-be-and-just-was-used-against-him-in-a-court-of-law/,236
"Kerry, Panetta, ex-CIA officials tell court Trump order will 'endanger ...",https://www.washingtonpost.com/news/morning-mix/wp/2017/02/06/kerry-panetta-ex-cia-officials-tell-court-trump-order-will-endanger-troops-in-the-field/,237
Trump offers Supreme Court way out of travel ban case - The ...,https://www.washingtonpost.com/politics/federal_government/trump-asks-dismissal-of-travel-ban-case-opponents-disagree/2017/10/05/56a4331c-a9f0-11e7-9a98-07140d2eed02_story.html,238
"Trump's campaign words stalk him in court on sanctuary cities, just as ...",https://www.washingtonpost.com/news/morning-mix/wp/2017/03/30/trumpss-campaign-words-stalk-him-in-court-on-sanctuary-cities-just-as-in-travel-ban-cases/,239
Meet the Bush-nominated federal judge who halted Trump's executive ...,https://www.washingtonpost.com/news/post-nation/wp/2017/02/04/meet-the-bush-appointed-federal-judge-who-halted-trumps-executive-order/,240
When will the travel ban cases become moot? - The Washington Post,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2017/06/02/when-will-the-travel-ban-cases-become-moot/,241
"Trump signs order temporarily halting admission of refugees, promises ...",https://www.washingtonpost.com/world/national-security/trump-approves-extreme-vetting-of-refugees-promises-priority-for-christians/2017/01/27/007021a2-e4c7-11e6-a547-5fb9411d332c_story.html,242
U.S. judge in D.C. signals readiness to become third to order halt to ...,https://www.washingtonpost.com/local/public-safety/us-judge-in-dc-signals-readiness-to-become-third-to-order-halt-to-revised-trump-travel-ban/2017/05/11/af41537e-365f-11e7-b412-62beef8121f7_story.html,243
'The U.S. continues to welcome the most talented': Universities ...,https://www.washingtonpost.com/news/grade-point/wp/2017/06/26/the-united-states-continues-to-welcome-the-most-talented-individuals-universities-respond-to-supreme-court-action-on-travel-ban/,244
Trump weighs new travel restrictions as ban nears expiration - The ...,https://www.washingtonpost.com/politics/federal_government/trump-weighing-options-as-travel-ban-nears-expiration-date/2017/09/22/22fe2cd0-9fbd-11e7-b2a7-bc70b6f98089_story.html,245
House Judiciary chairman: Staffers had 'no control of the language' in ...,https://www.washingtonpost.com/news/powerpost/wp/2017/01/31/house-judiciary-chairman-staffers-had-no-control-of-the-language-in-trump-travel-ban/,246
Democratic lawmakers from states and districts won by Trump oppose ...,https://www.washingtonpost.com/news/powerpost/wp/2017/01/30/democratic-lawmakers-from-states-and-districts-won-by-trump-oppose-travel-ban/,247
Koch network condemns Trump ban on refugees and immigrants - The ...,https://www.washingtonpost.com/news/post-politics/wp/2017/01/29/koch-network-condemns-trump-ban-on-refugees-and-immigrants/,248
Why Trump's refugee order is unconstitutional - The Washington Post,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2017/02/05/why-trumps-refugee-order-is-unconstitutional-discrimination-on-the-basis-of-religion/,249
What you need to know about the terrorist threat from foreigners and ...,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/29/what-you-need-to-know-about-terror-threat-from-foreigners-and-trumps-executive-order/,250
'Ominous path': Johns Hopkins president on Trump's refugee travel ban,https://www.washingtonpost.com/news/grade-point/wp/2017/02/02/ominous-path-johns-hopkins-president-on-trumps-refugee-travel-ban/,251
It looks like Trump has enraged yet another American industry - The ...,https://www.washingtonpost.com/news/wonk/wp/2017/02/07/it-looks-like-trump-has-enraged-yet-another-american-industry/,252
A new travel ban with 'mostly minor technical differences'? That ...,https://www.washingtonpost.com/world/national-security/a-new-travel-ban-with-mostly-minor-technical-differences-that-probably-wont-cut-it-analysts-say/2017/02/22/8ae9d7e6-f918-11e6-bf01-d47f8cf9b643_story.html,253
Trump considers writing 'brand new' immigration order - The ...,https://www.washingtonpost.com/world/national-security/white-house-considers-rewriting-trumps-immigration-order/2017/02/10/ddcf5a6a-efb5-11e6-b4ff-ac2cf509efe5_story.html,254
Senator who lost her legs in Iraq challenges Mattis to explain why he ...,https://www.washingtonpost.com/news/checkpoint/wp/2017/01/31/senator-who-lost-her-legs-in-iraq-challenges-mattis-to-explain-why-he-stood-by-as-trump-signed-travel-ban/,255
The Latest: Trump administration announces new travel ban - The ...,https://www.washingtonpost.com/politics/federal_government/the-latest-trump-administration-announces-new-travel-ban/2017/09/24/adfebb26-a182-11e7-b573-8ec86cdfe1ed_story.html,256
The Latest: Trump's new travel ban: Third time the charm? - The ...,https://www.washingtonpost.com/politics/federal_government/the-latest-trumps-new-travel-ban-third-time-the-charm/2017/09/25/73eadb08-a25f-11e7-b573-8ec86cdfe1ed_story.html,257
The government now says 746 people were held due to the travel ban ...,https://www.washingtonpost.com/news/post-nation/wp/2017/02/24/the-government-now-says-746-people-were-held-due-to-the-travel-ban-heres-why-that-number-keeps-changing/,258
The travel moratorium: A hopeless disaster - The Washington Post,https://www.washingtonpost.com/opinions/global-opinions/the-travel-moratorium-a-hopeless-disaster/2017/02/09/53e3bdde-eef5-11e6-b4ff-ac2cf509efe5_story.html,259
'She is not a terrorist': Iranian baby caught in travel ban is granted entry,https://www.washingtonpost.com/news/post-nation/wp/2017/02/04/she-is-not-a-terrorist-trumps-executive-order-barred-iranian-baby-in-need-of-heart-surgery/,260
Sean Spicer's defense of the Trump travel order is all about fear - The ...,https://www.washingtonpost.com/news/the-fix/wp/2017/01/30/sean-spicers-defense-of-the-trump-travel-order-is-all-about-fear/,261
Trump and his advisers can't keep quiet — and it's becoming a real ...,https://www.washingtonpost.com/politics/trump-and-his-advisers-cant-keep-quiet--and-its-becoming-a-real-problem/2017/03/16/157d2100-0a63-11e7-93dc-00f9bdd74ed1_story.html,262
Trump's latest unhinged tweetstorm could hasten his downward spiral ...,https://www.washingtonpost.com/blogs/plum-line/wp/2017/06/05/trumps-latest-unhinged-tweetstorm-could-hasten-his-downward-spiral/,263
U.N. experts say Trump immigration order violates U.S. human rights ...,https://www.washingtonpost.com/news/post-nation/wp/2017/02/01/u-n-experts-say-trump-immigration-order-violates-u-s-human-rights-obligations/,264
